,Unnamed: 0,reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appVersion
2140,2140,88be4189-2186-4f0f-b4ce-817d911f2313,Shoyaib Ahmed,https://play-lh.googleusercontent.com/a/ACg8ocKt_3_v6KLuesIejhsND2Dsn4Hj-yL1fl31prELD4I8hJMehw=mo,"Why i can't put OTP , automatically or manually??? Please fix this problem!!!!!!",1,5,1.0.28.01,2020-07-07 12:21:48,"We are extremely sorry to hear about your experience. Our goal is to create customer satisfaction. Your review will help us improve our service quality. Stay with Nagad.
Please share your problem details in our inbox. Facebook (Inbox) Link: https://m.me/MyNagad",2022-08-16 13:59:17,1.0.28.01
2141,2141,dae8c305-6532-43cd-832c-562b955b8d11,Ramjan Khan,https://play-lh.googleusercontent.com/a-/ALV-UjUoQAk3j9uzxEypoBwh73IbuXnQagDBT3jio-d7Ljkua5CVrdg,Good Apps. But needs more features. ATM cash out option needed.,3,0,,2020-07-11 08:41:11,"Thank you for your review. We are constantly working to improve the quality of services. Stay with Nagad and enjoy more benefits.
Thanks for your advice. Please keep an eye on the Nagad Facebook page to know about all kinds of updates.
Deshi Nagad E Beshi Labh",2022-08-02 17:01:42,
2142,2142,3c09568a-e6a4-4f75-a649-05ffcd4decfd,Minul Hasan,https://play-lh.googleusercontent.com/a-/ALV-UjUT-Xy-7BwHiqd38DpDay9yrXIbaGHjtQ681T0oeTOwKp0UyuhwnA,Excellent experience with nagad. Very much user friendly and easy to use. Thanks nagad,5,1,1.0.62.01,2021-03-14 14:23:29,"Thank you for your wonderful review. We are glad to know you have liked the experience. Our commitment towards ensuring customer satisfaction will only grow stronger. Stay with Nagad to enjoy more benefits.
Deshi Nagad E Beshi Labh
",2022-08-11 11:25:50,1.0.62.01
2143,2143,a9239334-5f53-401b-8bcc-f2c8d5d21b49,Pavel Mia,https://play-lh.googleusercontent.com/a-/ALV-UjUVBawKzk4WtKYdeww5GZhZLuy2_HpoV44i-HmXjnMWT_FZviPg,This app is not a lot of voices. Wants to update repeatedly. Network server is not good.,5,24,1.0.87.01,2021-10-29 21:13:25,"Thank you for your wonderful review. We are glad to know you have liked the experience. Our commitment towards ensuring customer satisfaction will only grow stronger. Stay with Nagad to enjoy more benefits.
Please share your problem details in our inbox. Facebook (Inbox) Link: https://m.me/MyNagad
Deshi Nagad E Beshi Labh
",2022-08-05 19:20:25,1.0.87.01
2144,2144,d888d1a7-1b3a-47c3-b51e-59dcb2672d42,Jannat Momin,https://play-lh.googleusercontent.com/a/ACg8ocIKhxjoo0AihKLQtTSAyAgj8XZzBDsG8LDyqR5v_aSJHVZzrA=mo,Some time this apps stopped and didn't work long time than i can't open this apps 😣😣😣,1,19,1.0.74.03,2021-07-25 21:30:42,"We are extremely sorry to hear about your experience. Our goal is to create customer satisfaction. Your review will help us improve our service quality. Stay with Nagad.
Please share your problem details in our inbox. Facebook (Inbox) Link: https://m.me/MyNagad",2022-08-04 21:25:07,1.0.74.03
2145,2145,c7c380cb-4e2f-4e88-8e23-e2f335c3410e,Soleh Akram,https://play-lh.googleusercontent.com/a-/ALV-UjUX0iZ0u0bSGSsIvMLZqaqznCdl3nYIgXMJ4P28KSFwhe7IUY8,"Speedy, good performance. still need to add other features",5,0,,2021-10-30 17:47:51,"Thank you for your wonderful review. We are glad to know you have liked the experience. Our commitment towards ensuring customer satisfaction will only grow stronger. Stay with Nagad to enjoy more benefits.
Deshi Nagad E Beshi Labh",2022-05-01 20:09:20,
2146,2146,03501d64-ed60-4cd5-8a1b-97814d8570d7,Masum Ahmad,https://play-lh.googleusercontent.com/a-/ALV-UjWdZTHpXViHI-k9c4JqByo1fmztFff18aG4twA2tUXj0qEdHLse,"I'm trying to login over 15+ times. Nagad send otp in my phone, But, I not get any otp for login.",1,12,1.0.63.03,2021-05-06 22:50:52,"We are extremely sorry to hear about your experience. Our goal is to create customer satisfaction. Your review will help us improve our service quality. Stay with Nagad.
Please share your problem details in our inbox. Facebook (Inbox) Link: https://m.me/MyNagad
",2022-08-18 10:36:15,1.0.63.03
2147,2147,0fada360-6160-423e-9618-520309d7a0bd,MD Shourov,https://play-lh.googleusercontent.com/a-/ALV-UjU0UxqvlCeSTMNw1EPgyPxS-QVHU-1W16Aupq-iBQ8oe-24pRo,Low quality app. Notification is not working. And other problem,1,58,1.0.73.01,2021-07-09 20:17:31,"We are extremely sorry to hear about your experience. Our goal is to create customer satisfaction. Your review will help us improve our service quality. Stay with Nagad.
Please share your problem details in our inbox. Facebook (Inbox) Link: https://m.me/MyNagad",2022-08-16 12:55:08,1.0.73.01
2148,2148,4f228366-791f-4252-801b-e1ef4769a060,BLACK SHADOW,https://play-lh.googleusercontent.com/a-/ALV-UjWYKRf9_hv8iwnAY9LKgXo2e5681XtHYoh2haIYBRKsMh6HcwZm,Can't enter the app. OTP is not taken from app. Fix the issue.,1,0,,2022-12-19 21:06:38,,,
2149,2149,20a63a36-ef73-43ff-afe4-b49772521c54,Rajib Khan,https://play-lh.googleusercontent.com/a-/ALV-UjVHYi1YB6CCOGZhPUdFYRAVLVK3A_VX-ra7wfjmNkj6nDm_H3qE,This app is very useful to us. Transfer & cash-out charge reduce. Just amazing,5,8,1.0.55.01,2020-11-27 10:33:43,"Thank you for your wonderful review. We are glad to know you have liked the experience. Our commitment towards ensuring customer satisfaction will only grow stronger. Stay with Nagad to enjoy more benefits.
Deshi Nagad E Beshi Labh
",2022-08-13 14:37:33,1.0.55.01
2150,2150,581ec134-6f44-4e0f-85b0-b0c9a635a658,Weird HD,https://play-lh.googleusercontent.com/a-/ALV-UjW1XXFNhBaiGzQhTbcbap1T7YooQr5k4zQfu0SWeuJREZ3zAAcO,"Need more improvements like : Better UI, Smooth interface, Better security🔒 etc.",4,16,1.1.31.01,2022-12-19 08:23:34,"Thank you for your review. We are constantly working to improve the quality of services. Stay with Nagad and enjoy more benefits.
Deshi Nagad E Beshi Labh
",2022-04-19 20:28:57,1.1.31.01
2151,2151,3c0157d6-a84d-4f07-b4cf-dd4ab4c27c27,MD. RUBEL MIA,https://play-lh.googleusercontent.com/a-/ALV-UjWAGFahM66Nx4JpP_uQnSaoXz5TmgjLfbcVU0S4tCDjTln2Osfk,"Nagad, should have add a feature fund transfer option to bank like bkash. Many features absence!",1,13,1.0.63.03,2021-04-16 12:26:50,"We are extremely sorry to hear about your experience. Our goal is to create customer satisfaction. Your review will help us improve our service quality. Stay with Nagad.
Please share your problem details in our inbox. Facebook (Inbox) Link: https://m.me/MyNagad",2022-08-18 15:03:54,1.0.63.03
2152,2152,4f7ae02f-7ec3-416a-9036-149dcb5fc803,Md. Anisur Rahman Mridha Anis,https://play-lh.googleusercontent.com/a-/ALV-UjVgYYM28dQ4Xy5LdAsJREQmYf1k6NuhmoiS7TOgAzZ3HSs3D-0,"Disgusting App, every time i submit my Nid details it says try again. Poor Service System, Faltu App.",1,84,1.0.73.01,2021-07-08 14:36:49,"আমরা আন্তরিকভাবে দুঃখিত আপনার অভিজ্ঞতার ব্যাপারে। আমাদের লক্ষ্য গ্রাহকের সন্তুষ্টি অর্জন করা। আপনার এই রিভিউ আমাদের সেবার মান উন্নয়নে সাহায্য করবে। নগদের সাথে থাকুন।
অনুগ্রহ করে আপনার সমস্যাটি বিস্তারিত আমাদের ইনবক্স এ শেয়ার করুন । ফেইসবুক (ইনবক্স) লিংকঃ https://m.me/MyNagad
",2022-08-18 13:55:28,1.0.73.01
2153,2153,7b35c7ae-4618-4ba6-b267-2c5668b3dcde,Mohammed Tahmidul Islam,https://play-lh.googleusercontent.com/a-/ALV-UjVXYEllEYpe2MfacsyPPWIzaZPTJ0jq3hQQpjgsRU9xzcLVmuY,I tried many times to snap and verify my id but the app says it doesn't recognize my clear pictures!,1,0,,2021-05-03 11:55:13,"We are extremely sorry to hear about your experience. Our goal is to create customer satisfaction. Your review will help us improve our service quality. Stay with Nagad.
Please share your problem details in our inbox. Facebook (Inbox) Link: https://m.me/MyNagad
",2022-08-20 23:55:36,
2154,2154,64c43ccb-479b-4350-8d1b-8024d10ccb73,Md Mahir Islam,https://play-lh.googleusercontent.com/a-/ALV-UjUoX_dQwaKNanNtnwsbFGLxkPIXxQk6lnO_56XbNUl4tR7q7lQc,"All good but try to update the app on a regular basis and add featurs, UI & UX improvements.",3,6,1.0.63.03,2021-04-21 02:16:47,"Thank you for your review. We are constantly working to improve the quality of services. Stay with Nagad and enjoy more benefits.
Deshi Nagad E Beshi Labh
",2022-08-04 19:49:16,1.0.63.03
2155,2155,b1eab87f-aca8-4198-8092-7d097d49d05a,Nurul Islam (Dalim),https://play-lh.googleusercontent.com/a-/ALV-UjWdBeT-eAZDjLpNbqrLlTj8i33B1qHAI3YT6hCl1szVtQpVRPm6,Good aps but sometimes very disturbing. So development this aps technical problem.,5,1,1.0.78.04,2021-12-28 09:36:35,"Thank you for your wonderful review. We are glad to know you have liked the experience. Our commitment towards ensuring customer satisfaction will only grow stronger. Stay with Nagad to enjoy more benefits.
Please share your problem details in our inbox. Facebook (Inbox) Link: https://m.me/MyNagad
Deshi Nagad E Beshi Labh",2022-05-24 11:06:26,1.0.78.04
2156,2156,045f4f6e-1396-4159-bb90-604dc97fabc5,Md Rokonuzzaman,https://play-lh.googleusercontent.com/a-/ALV-UjXNjhvsH4wgK9mRWgZX2OAbM6VEBSTC0Ff2ROI4QuJOGy-qo8-I,It's really helpful for sending money with free cost and cash out charge low than other mfs services. Thanks Nagad for such a great work.....,4,1,,2021-06-16 21:53:27,"Thank you for your wonderful review. We are glad to know you have liked the experience. Our commitment towards ensuring customer satisfaction will only grow stronger. Stay with Nagad to enjoy more benefits.
Deshi Nagad E Beshi Labh",2022-08-05 15:21:37,
2157,2157,9f5f559c-d78e-47da-9967-856377f2b0ca,Me Masum,https://play-lh.googleusercontent.com/a/ACg8ocJnCZXWMi3c6U2xG2Pp5Ra4G79zfmADnhm_lbApbFW9BDK8Xg=mo,Sorry to say that I using this app many daya.. Every time the system was disipointing Very bad service,1,18,1.0.88.01,2021-11-01 00:50:57,We are extremely sorry to hear about your experience. Our goal is to create customer satisfaction. Your review will help us improve our service quality. Stay with Nagad.,2022-06-23 13:42:52,1.0.88.01
2158,2158,96570326-3a46-44b7-9310-34783be22be4,hridoy hossan,https://play-lh.googleusercontent.com/a/ACg8ocIvbS6C9P8CjyypjnzqetziYo400YkaNqc0GEgJgZaDxwVBgA=mo,"I love, love, love this UI. It's unlike anything I've ever used from a browser before. It also makes it faster to get to the features you need.",5,16,1.0.61.04,2021-03-19 22:15:54,"Thank you for your wonderful review. We are glad to know you have liked the experience. Our commitment towards ensuring customer satisfaction will only grow stronger. Stay with Nagad to enjoy more benefits.
Deshi Nagad E Beshi Labh
",2022-08-11 19:32:41,1.0.61.04
2159,2159,12161d83-91fa-4c06-a5e4-f8250b632854,Md Abu Talha Sikder,https://play-lh.googleusercontent.com/a-/ALV-UjVGCx6eRhiDmbncKC1f_zXuE8ce4Ab0mDNHbXuXXl-_a0MJk1bw,"It's an amazing app.but here are a great chance to mix with interest, that's why be carefull",4,2,1.0.61.04,2021-02-06 17:49:31,"Thank you for your wonderful review. We are glad to know you have liked the experience. Our commitment towards ensuring customer satisfaction will only grow stronger. Stay with Nagad to enjoy more benefits.
Deshi Nagad E Beshi Labh
",2022-08-06 12:36:13,1.0.61.04
2160,2160,567ba8e2-8d7f-400d-ba34-e9b496488cd3,Fahmidur Rahman,https://play-lh.googleusercontent.com/a-/ALV-UjW9OXl2Uzlo7m645ZHpjLrEVTa1faXjlsa5nkOJ_wqRyHNybT4A,dont read the OTP Automatically . cant input the OTP even Manually. Worst update ever,1,3,1.1.38.01,2023-04-09 15:02:14,,,1.1.38.01
2161,2161,ea0580bf-ef41-4812-94c3-291b9490c121,Gazi Md. Arifuzzaman Khan,https://play-lh.googleusercontent.com/a-/ALV-UjXGMVvTNE55kdezhq4Bls8rPkHVyQ7faUF9n_B-zI8Ak5XwWxQ-4Q,I never been completed registration process. Everytime I suffer in photo captured stage.,1,4,1.0.62.01,2021-03-09 21:14:34,,,1.0.62.01
2162,2162,721790b4-54fb-43be-b511-865191bb9c1f,Tapas Debnath,https://play-lh.googleusercontent.com/a-/ALV-UjXt5xDgMm3O-yjOaR7dIsO_PEkDLaDZoKI4-KGKvQR09ZI_YcLWJw,Very good service. Very less service charge among the all mfs in Bangladesh. Recommended to use with out any confusion.,5,25,1.0.78.04,2021-09-08 14:16:08,"Thank you for your wonderful review. We are glad to know you have liked the experience. Our commitment towards ensuring customer satisfaction will only grow stronger. Stay with Nagad to enjoy more benefits.
Deshi Nagad E Beshi Labh
",2022-08-08 22:38:32,1.0.78.04
2163,2163,7095b4c6-2c1b-4c56-b971-ac182da9f981,Parvez hasan,https://play-lh.googleusercontent.com/a-/ALV-UjUfcslhH3Z8gxLrm2_EQQQcusVQO6YB_CnQtaOC-qjfVe3ji8ND-w,Literally harassed! After getting OTP cannot input to log in. Very bad experienced!,1,5,1.1.38.01,2023-04-05 14:55:04,,,1.1.38.01
2164,2164,17357d6a-9736-4d82-969a-a2fbc4fb8834,Mohammad Shahidul Hassan,https://play-lh.googleusercontent.com/a/ACg8ocIz9EswEYwBwxC0_8CVQz2LY96ylK9kMkdsVBPAlEWP53Kq-g=mo,"Good app. Thank you for adding Chittagong WASA to the biller list. Now, eagerly waiting for you to add BPDB prepaid and postpaid to the biller list very soon.",5,12,1.0.63.03,2021-06-01 15:39:39,"Thank you for your wonderful review. We are glad to know you have liked the experience. Our commitment towards ensuring customer satisfaction will only grow stronger. Stay with Nagad to enjoy more benefits.
Deshi Nagad E Beshi Labh",2022-05-08 16:42:30,1.0.63.03
2165,2165,c36dff2d-d4ca-415c-bfcf-9306501df016,Shahed Ahsan,https://play-lh.googleusercontent.com/a-/ALV-UjWAWEbjSoAtgBm_aQYoYHjoVr0A_btXaY8KWMZOMuRV7lOr3eSf,Can't use without updating when Update comes. This is very disturbing,1,0,1.0.88.01,2021-12-01 22:05:51,"Thank you for your review. We are constantly working to improve the quality of services. Stay with Nagad and enjoy more benefits.
Deshi Nagad E Beshi Labh
",2022-06-10 12:32:35,1.0.88.01
2166,2166,7d6e8362-c745-4625-9ff9-70bbad223bca,Tarek Neloy,https://play-lh.googleusercontent.com/a-/ALV-UjVu2NQ4cTVdpCCyPuVSzSWmFN_DmKbGmY07aRpUiVoQRiMQTO-P,Can't register because the photo dont capture after hundred blinks. Should have a manual camera click option,1,1,,2021-05-08 12:30:28,,,
2167,2167,30cd2ff5-b205-4163-9e84-53198166b63a,Nayeemul Jannat,https://play-lh.googleusercontent.com/a-/ALV-UjXp6P6yWSaxf6zeDiApjX7iiGLpqrPYDt-osWZR_MJ2peXy9I7R,Horrible experience! Server is always down. Takes too many times to log in. Shame,1,1,,2021-05-07 17:50:50,"We are extremely sorry to hear about your experience. Our goal is to create customer satisfaction. Your review will help us improve our service quality. Stay with Nagad.
",2022-08-21 00:00:40,
2168,2168,9dca9c59-b391-42a9-95db-2df52afe7f30,Anal Kumar Saha,https://play-lh.googleusercontent.com/a/ACg8ocITp-r6a_-1kytGOHrKebmIRS7PMRArJfGFAj6Y0nCthYDXIw=mo,It doesn’t work at otp verification step. No further options are working. Can't input otp.,1,19,1.0.61.04,2021-02-13 08:16:44,"We are extremely sorry to hear about your experience. Our goal is to create customer satisfaction. Your review will help us improve our service quality. Stay with Nagad.
Please share your problem details in our inbox. Facebook (Inbox) Link: https://m.me/MyNagad",2022-08-18 08:39:33,1.0.61.04
2169,2169,a84b544b-7689-4e15-a0f1-edf59f73a1c0,Anisur Rahman Robin,https://play-lh.googleusercontent.com/a-/ALV-UjVsnqWcTRVfPt2rcvoAaQa5f9kLzXcdJCK_bbGsiefVBuArdfEY,"It's very easy to use pay bill. recharge, transfer. I enjoy the app very much...",5,1,,2021-02-07 23:40:34,"Thank you for your wonderful review. We are glad to know you have liked the experience. Our commitment towards ensuring customer satisfaction will only grow stronger. Stay with Nagad to enjoy more benefits.
Deshi Nagad E Beshi Labh
",2022-08-12 18:21:55,
2170,2170,9a1c0f90-62ff-4391-a47e-0a38c173f90e,sadman shuvo,https://play-lh.googleusercontent.com/a-/ALV-UjXwLVetmjBfJStUKY5CFz_FfngfN0W3S2d1YhV_Om3pan6qNVyX,I have been using this app for a long time and I found no bug. It is a great app to use. Really satisfying.,5,25,1.0.88.01,2021-10-27 13:18:45,"Thank you for your wonderful review. We are glad to know you have liked the experience. Our commitment towards ensuring customer satisfaction will only grow stronger. Stay with Nagad to enjoy more benefits.
Deshi Nagad E Beshi Labh.",2022-08-05 20:28:48,1.0.88.01
2171,2171,880e2cfa-8962-4174-93c1-4c9009a5f696,Mdabdulla Ahad,https://play-lh.googleusercontent.com/a/ACg8ocJqH9Rs4ooU5bYQLxJqrIwRwwMxnJBbhwzZxNquSPtvoM6dpg=mo,the app helps us all time and there are have many good site . app can use easyly so we should downlod the app,5,0,1.0.43.01,2020-09-26 23:57:15,"Thank you for your wonderful review. We are glad to know you have liked the experience. Our commitment towards ensuring customer satisfaction will only grow stronger. Stay with Nagad to enjoy more benefits.
Deshi Nagad E Beshi Labh",2022-08-02 11:42:18,1.0.43.01
2172,2172,c656aa40-ec98-489e-a58d-14f15dd0f71f,Nurul Islam,https://play-lh.googleusercontent.com/a-/ALV-UjUC6X1zlLdQR5qe-ytG92RNRSgtXHKZADCjDLJL0a6HMS5KKAEKKg,"Eassy handling for money transfer mobile recharge,utility bill payment but speed is very low.",4,20,1.0.94.01,2021-12-23 11:38:07,"Thank you for your review. We are constantly working to improve the quality of services. Stay with Nagad and enjoy more benefits.
Please share your problem details in our inbox. Facebook (Inbox) Link: https://m.me/MyNagad
Deshi Nagad E Beshi Labh
",2022-05-25 15:41:11,1.0.94.01
2173,2173,cd59d45e-8fa0-4623-9e2a-e46024dce1aa,Md Ramzan Ali Hamza,https://play-lh.googleusercontent.com/a-/ALV-UjV97-5MTShbFU0Szz5x3RgN--2edU4AOiWqDF4rm5afH_spdrz1,It's A Very Wonderful App! I This Is Very improve from Old Version! I love Nagad!,5,10,1.0.28.01,2020-05-28 19:15:04,"Thank you for your wonderful review. We are glad to know you have liked the experience. Our commitment towards ensuring customer satisfaction will only grow stronger. Stay with Nagad to enjoy more benefits.
Deshi Nagad E Beshi Labh.
",2022-08-06 21:49:24,1.0.28.01
2174,2174,504fff42-3157-47cc-96fa-3fc039913e6c,Kausar Ahmed,https://play-lh.googleusercontent.com/a-/ALV-UjVEm-wmr26Unc-z5JwEuG--TXR2hqEAU38PyAJgdja3MSxTPBtn,They have no OTP system that we can reset pin code when we forget it.,1,0,1.0.73.01,2022-07-01 14:31:17,"We are extremely sorry to hear about your experience. Our goal is to create customer satisfaction. Your review will help us improve our service quality. Stay with Nagad.
Please share your problem details in our inbox. Facebook (Inbox) Link: https://m.me/MyNagad
",2022-08-08 12:22:41,1.0.73.01
2175,2175,380919d9-5efc-4809-89f3-7766cbed3436,Tanmay Hajra,https://play-lh.googleusercontent.com/a/ACg8ocIJ5hvEjrEbssjGM89KLZkL2W0m40vRXUVRHHql--Tj_9dj9g=mo,It's really amazing.. Easy to use and also save money..,5,5,1.0.54.01,2020-11-12 10:24:24,"Thank you for your wonderful review. We are glad to know you have liked the experience. Our commitment towards ensuring customer satisfaction will only grow stronger. Stay with Nagad to enjoy more benefits.
Deshi Nagad E Beshi Labh
",2022-08-13 20:55:07,1.0.54.01
2176,2176,0be88415-5c2e-407a-be2c-5f549697a9be,rahat rahat,https://play-lh.googleusercontent.com/a-/ALV-UjW-jbEmr1GY6zOtluMhl0krsm4DM4XY-Loib5hlai5fb_ValbZG4Q,OTP never get waited so long. Even with the new update. Very bad,2,31,1.0.88.01,2021-11-08 22:11:02,"We are extremely sorry to hear about your experience. Our goal is to create customer satisfaction. Your review will help us improve our service quality. Stay with Nagad.
",2022-06-13 22:41:00,1.0.88.01
2177,2177,4f529cfb-1f0c-46e0-b4db-2569cdab21bb,Md. Niyamul Haque,https://play-lh.googleusercontent.com/a-/ALV-UjXkFpp2SmmNfir8X-9hab3sXpupFcV9GyY5gKcNzU6_zEKa2irk,"Couldn’t make transactions. Couldn’t reach customer care phone, mail them, messeage them, post in fb group. But didn’t get solution.",1,4,,2021-05-28 12:34:14,"We are extremely sorry to hear about your experience. Our goal is to create customer satisfaction. Your review will help us improve our service quality. Stay with Nagad.
Please share your problem details in our inbox. Facebook (Inbox) Link: https://m.me/MyNagad",2022-08-19 11:15:46,
2178,2178,376fc95a-43ac-45ab-8c22-8ad0784a8809,Tain Hossain,https://play-lh.googleusercontent.com/a-/ALV-UjVNiIZR_H1Q_7A5bZvYtZR5y-hWTbs_D8-MCs3EOVevDrGMAKWX6A,It's with better UI and design. I love how the cash out charge is less than other apps.,5,5,1.0.77.01,2021-09-06 09:26:36,"Thank you for your wonderful review. We are glad to know you have liked the experience. Our commitment towards ensuring customer satisfaction will only grow stronger. Stay with Nagad to enjoy more benefits.
Deshi Nagad E Beshi Labh
",2022-08-09 17:38:45,1.0.77.01
2179,2179,a586609e-4ac8-456e-a415-30d0b138d780,Minhazul Islam,https://play-lh.googleusercontent.com/a-/ALV-UjVczAf9armioSoQQFhPXZQxGhulzRUvSKQMI4U092_W3R_BMpLd,Annoing! doesn't open the app at all. Tried for saveral days.,1,2,1.1.16.01,2022-08-02 01:57:40,"We are extremely sorry to hear about your experience. Our goal is to create customer satisfaction. Your review will help us improve our service quality. Stay with Nagad.
Please share your problem details in our inbox. Facebook (Inbox) Link: https://m.me/MyNagad
",2022-08-02 07:18:34,1.1.16.01
2180,2180,f05a64ac-f3fb-4ea0-8c7a-3663dfbecfd6,Shuvo,https://play-lh.googleusercontent.com/a-/ALV-UjUPcZn8LvKLozvfwfGQwCkKBi2RxfdaYBX_m7wBgq_NK57E8N0,Too poor verify system. You have to put the particular sim on sim card slot 1 which is annoying. Please fix this,5,91,1.1.16.01,2022-08-22 09:47:19,"We are extremely sorry to hear about your experience. Our goal is to create customer satisfaction. Your review will help us improve our service quality. Stay with Nagad.
Please share your problem details in our inbox. Facebook (Inbox) Link: https://m.me/MyNagad
",2022-08-18 13:40:18,1.1.16.01
2181,2181,38ef136e-ea43-476f-8599-260c0b956c94,Bishwajit Saha,https://play-lh.googleusercontent.com/a-/ALV-UjXyYR6RfEfh8bfyoMgL7hznQ40I59IbIUE8cOdCFvMtMAft58c4Lg,Very bad app...it can't recognise my national id's back side every time with my correct information...,1,0,1.0.87.01,2021-10-22 21:48:18,"We are extremely sorry to hear about your experience. Our goal is to create customer satisfaction. Your review will help us improve our service quality. Stay with Nagad.
Please share your problem details in our inbox. Facebook (Inbox) Link: https://m.me/MyNagad",2022-08-02 15:26:10,1.0.87.01
2182,2182,db8b0924-2fc8-4509-92b9-b2901c02de3c,Dwin Mohammad Sharif Moyshan,https://play-lh.googleusercontent.com/a-/ALV-UjWgwdveC2d7rfsn7oEqCkosHjHKVwanCmPYt20f5n2XdhhIRe59,Showing that without update can't run the app. But it is not updating??,1,0,,2021-06-17 17:31:02,"We are extremely sorry to hear about your experience. Our goal is to create customer satisfaction. Your review will help us improve our service quality. Stay with Nagad.
Please share your problem details in our inbox. Facebook (Inbox) Link: https://m.me/MyNagad
",2022-08-20 20:19:37,
2183,2183,b564789e-f21f-4281-8395-b5facddfef4c,Benu Das,https://play-lh.googleusercontent.com/a-/ALV-UjUl-NcXvcGEwRlDE68cidIHVCPAQ4p08bLQ0fE-RzX8W53PfOY,Nice app. But user interface is bad. Color choice is bad.,5,1,,2022-06-21 13:58:13,"Thank you for your wonderful review. We are glad to know you have liked the experience. Our commitment towards ensuring customer satisfaction will only grow stronger. Stay with Nagad to enjoy more benefits.
Deshi Nagad E Beshi Labh",2022-08-05 21:35:27,
2184,2184,caec7297-8cd3-4d8d-b9f0-789997629662,soman sarker,https://play-lh.googleusercontent.com/a/ACg8ocL9tk3BLlAiCnLhT_-9k1cz4_nmCisOOqIsQE3Zqe_Bw0S1aQ=mo,"Why this apps shutdown automatically? ""Unfortunately,nagad has stopped"" with this type of sms",3,0,,2021-08-01 13:44:02,"Thank you for your review. We are constantly working to improve the quality of services. Stay with Nagad and enjoy more benefits.
Please share your problem details in our inbox. Facebook (Inbox) Link: https://m.me/MyNagad
Deshi Nagad E Beshi Labh
",2022-08-02 11:49:46,
2185,2185,1954ff40-e8c3-4e1e-8c05-a44952f2de56,abdul gaffer,https://play-lh.googleusercontent.com/a-/ALV-UjU5M0p6Bw_t3V58T683pDXJeFdgTl3TVioaHaJ7rbesqty9m3ex,The security of this app is very bad. Money is stolen from the account at any time. There is no cure for it later .,1,11,1.0.78.04,2021-09-12 13:34:55,"We are extremely sorry to hear about your experience. Our goal is to create customer satisfaction. Your review will help us improve our service quality. Stay with Nagad.
Please share your problem details in our inbox. Facebook (Inbox) Link: https://m.me/MyNagad
",2022-08-09 12:37:42,1.0.78.04
2186,2186,1b4c1640-a4bf-4024-9a08-bd6dc2ed4a37,Md Al mamun,https://play-lh.googleusercontent.com/a/ACg8ocL4LKC0BPip0h0iE5BMeueAVNcez1_BFHh3DFqiSNJ5uh2a0g=mo,Awesome app. Everything is so easy within the app. Great to havr it. Thanks to nagad for availing its service to all the people.,5,2,1.0.71.01,2021-09-05 15:05:06,"Thank you for your wonderful review. We are glad to know you have liked the experience. Our commitment towards ensuring customer satisfaction will only grow stronger. Stay with Nagad to enjoy more benefits.
Deshi Nagad E Beshi Labh
",2022-08-09 21:57:08,1.0.71.01
2187,2187,247e7793-c31b-4de6-863a-9a07110bef59,mahbub iqbal,https://play-lh.googleusercontent.com/a-/ALV-UjUrmkvRp-2zwPgL7Qzd-j1YexEjMO-Wtp2go9dt6MmJgYkHT0w,Trouble in logging. Keyboard is not poping up while putting OTP.,1,0,,2023-04-07 12:44:18,,,
2188,2188,5cba027e-5526-42af-8a27-cd0b553ec0fa,Orio mango,https://play-lh.googleusercontent.com/a/ACg8ocJn799qyLmdWnBv9YeIp3Q2Co_D2SIXZ3yI6-aegnd47XIWmno=mo,Everything is fine but need to collaborate with big company like Spotify and Netflix,3,0,,2022-12-14 17:19:47,,,
2189,2189,8fde184a-e0b5-4428-b3f4-eef354d29fe1,Aman Ahmed Sahed,https://play-lh.googleusercontent.com/a-/ALV-UjX_oLDYazpDilARtkKWTrT8oRokFsqRZw2RW6-8TLNhxU1K0bp5Wg,Please add BPDP bill pay as soon as possible. It's now a 5M+ user's mobile banking app but so sad that still all features are not available yet,4,4,1.0.63.03,2021-06-11 00:15:42,"Thank you for your review. We are constantly working to improve the quality of services. Stay with Nagad and enjoy more benefits.
Deshi Nagad E Beshi Labh",2022-08-05 15:48:03,1.0.63.03
2190,2190,c6cd5d08-c024-4b71-8818-a133c3a19aa6,Shoeb Hasan,https://play-lh.googleusercontent.com/a-/ALV-UjXalPIhKutjrujnu1Gvnd_m4AkuTmTbWrGG2hJFby5H_vOezj5w,Effective and esay to use. In a word it’s a user friendly.,5,3,1.0.55.01,2020-11-26 21:42:38,"Thank you for your wonderful review. We are glad to know you have liked the experience. Our commitment towards ensuring customer satisfaction will only grow stronger. Stay with Nagad to enjoy more benefits.
Deshi Nagad E Beshi Labh
",2022-08-13 14:49:42,1.0.55.01
